"district","shehia","d_s","year","dog_pop_est","dogs_vacc","vc_est","vc_waning_est","human_exposures","animal_cases"
"Chake Chake","Wawi","Chake Chake_Wawi",1,45,62,0.778896103896104,0.306435484509405,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",1,6,0,0,0.338604167210736,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",1,56,52,0.337008565780804,0.280974875295379,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",1,21,0,0,0.0748339157761474,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",1,5,3,0.333333333333333,0,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",1,34,48,0.718805704099822,0.0433321387306736,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",1,63,18,0.285714285714286,0.176297960969649,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",1,20,4,0.2,0,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",1,49,8,0.333333333333333,0.344818070720049,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",1,29,7,0.466666666666667,0,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",1,46,13,0.317073170731707,0.195652173913043,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",1,39,31,0.525423728813559,0.498380774279586,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",1,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",1,60,1,0.0263157894736842,0.925564295090659,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",1,34,0,0,0.653339502416936,0,0
"Chake Chake","Matale","Chake Chake_Matale",1,44,29,0.707317073170732,0.441746595384178,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",1,20,19,1,0.370225718036263,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",1,16,9,0.529411764705882,0.404934379102163,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",1,32,7,0.318181818181818,0,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",1,27,5,0.138888888888889,0.548482545238909,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",1,20,10,0.4,0.0982195144561935,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",1,25,25,1,0.44,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",1,5,0,0,0,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",1,54,0,0,0.0163699190760323,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",1,11,6,0.4,0.0982195144561935,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",1,14,6,0.4,0.925564295090659,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",1,13,2,0.666666666666667,0,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",1,20,29,1,0.5,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",1,20,21,0.6,0,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",1,10,17,1,0.462782147545329,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",1,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",1,7,3,0.428571428571429,0,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",1,30,49,0.435040303461356,0.154260715848443,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",1,38,14,0.580869565217391,0.0237324178228374,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",1,45,16,0.380952380952381,0.205680954464591,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",1,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",1,41,19,0.575757575757576,0.406345300283704,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",1,62,39,0.639344262295082,0.193548387096774,0,0
"Mkoani","Muambe","Mkoani_Muambe",1,22,11,0.611111111111111,0.136363636363636,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",1,19,21,1,0.0356425439169196,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",1,23,13,0.448275862068966,0.91304347826087,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",1,13,52,0.336676490160662,0.153846153846154,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",1,61,18,0.529411764705882,0.0819672131147541,0,0
"Mkoani","Chambani","Mkoani_Chambani",1,75,50,0.23064182194617,0.0740451436072527,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",1,35,0,0,0.385651789621108,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",1,31,8,0.571428571428571,0.260314957994248,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",1,23,9,0.5625,0.0804838517470138,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",1,34,7,0.388888888888889,0.0199178921888668,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",1,35,25,0.43501326259947,0.449559800472606,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",1,95,16,0.457142857142857,0.0824760262952072,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",1,13,0,0,0.925564295090659,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",1,63,4,0.108108108108108,0.0120885556253777,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",1,71,30,0.365853658536585,0.208577869316205,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",1,44,24,0.352941176470588,0.0223226169218622,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",1,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",1,2,0,0,0.462782147545329,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",1,32,8,0.331666666666667,0.231391073772665,0,0
"Mkoani","Minazini","Mkoani_Minazini",1,29,5,0.161290322580645,0.413793103448276,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",1,49,0,0,0,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",1,36,17,0.616402116402116,0.0376226852456373,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",1,38,30,0.576923076923077,0,0,0
"Wete","Kipangani","Wete_Kipangani",1,5,0,0,0,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",1,163,104,0.574585635359116,0.0968870682826246,0,0
"Wete","Fundo","Wete_Fundo",1,78,30,0.46037296037296,0.00348960986833912,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",1,25,8,0.32,0.0139758875226982,0,0
"Wete","Kambini","Wete_Kambini",1,15,5,0.333333333333333,0,0,0
"Wete","Kojani","Wete_Kojani",1,47,0,0,0,0,0
"Wete","Ole","Wete_Ole",1,42,51,0.796875,0.0221839484487272,0,0
"Wete","Kangagani","Wete_Kangagani",1,13,3,0.230769230769231,0,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",1,9,0,0,0,0,0
"Wete","Piki","Wete_Piki",1,34,23,0.227722772277228,0.129118370022577,0,0
"Wete","Kisiwani","Wete_Kisiwani",1,65,29,0.527272727272727,0.101308259556175,0,0
"Wete","Gando","Wete_Gando",1,54,20,0.526315789473684,0.0573580827968565,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",1,84,51,0.6375,0.141345488395927,0,0
"Wete","Pandani","Wete_Pandani",1,43,37,0.787234042553192,0.0270850533385623,0,0
"Wete","Shengejuu","Wete_Shengejuu",1,18,2,0.125,0.034841464926727,0,0
"Wete","Bopwe","Wete_Bopwe",1,23,9,0.391304347826087,0.127247089297612,0,0
"Wete","Utaani","Wete_Utaani",1,19,14,0.736842105263158,0,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",1,134,58,0.542056074766355,0.264821134536354,0,0
"Wete","Selem","Wete_Selem",1,12,6,0.5,0.152431409054431,0,0
"Wete","Kinyikani","Wete_Kinyikani",1,53,35,0.140562248995984,0,0,0
"Wete","Chwale","Wete_Chwale",1,17,4,0.235294117647059,0,0,0
"Wete","Maziwani","Wete_Maziwani",1,10,9,0.5625,0.276679608936687,0,0
"Wete","Mpambani","Wete_Mpambani",1,24,0,0,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",1,14,10,0.625,0.0249569420048181,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",1,13,4,0.307692307692308,0,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",1,45,27,0.6,0.0812967514956964,0,0
"Wete","Junguni","Wete_Junguni",1,40,28,0.7,0.110414309383949,0,0
"Wete","Kiungoni","Wete_Kiungoni",1,23,17,0.62962962962963,0.0159058861622015,0,0
"Wete","Pembeni","Wete_Pembeni",1,12,8,0.533333333333333,0,0,0
"Wete","Kizimbani","Wete_Kizimbani",1,18,18,1,0.243890254487089,0,0
"Wete","Limbani","Wete_Limbani",1,95,46,0.793103448275862,0.0308071900404744,0,0
"Wete","Jadida","Wete_Jadida",1,33,20,0.606060606060606,0.266062095804097,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",1,38,25,0.480769230769231,0.0728104234043912,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",1,37,24,0.289156626506024,0.155202889219057,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",1,42,18,0.461538461538462,0,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",1,26,9,0.310344827586207,0.108097925270999,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",1,59,19,0.463414634146341,0.162078966589521,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",1,41,23,0.71875,0.164690243414694,0,0
"Micheweni","Finya","Micheweni_Finya",1,128,46,0.328571428571429,0.0309683461917807,0,0
"Micheweni","Konde","Micheweni_Konde",1,73,42,0.5,0.0111679466505579,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",1,44,20,0.377358490566038,0.0628817293037924,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",1,38,13,0.448275862068966,0.0601477410731927,0,0
"Micheweni","Makangale","Micheweni_Makangale",1,104,49,0.475728155339806,0.165329451359036,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",1,24,14,0.666666666666667,0.136819586836823,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",1,33,11,0.478260869565217,0,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",1,14,2,0.125,0,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",1,30,0,0,0,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",1,33,12,0.545454545454545,0.157974369383683,0,0
"Micheweni","Chimba","Micheweni_Chimba",1,30,21,0.308823529411765,0,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",1,23,15,0.555555555555556,0.240590964292771,0,0
"Micheweni","Sizini","Micheweni_Sizini",1,31,16,0.421052631578947,0.114751911540561,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",1,29,20,0.350877192982456,0.0979916201064197,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",1,43,10,0.5,0.00403344517249586,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",1,91,64,0.566371681415929,0.241210141800418,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",1,37,16,0.727272727272727,0,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",1,65,28,0.451612903225806,0.279756468382249,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",1,60,62,0.558558558558559,0,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",1,22,5,0.238095238095238,0,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",1,18,27,1,0,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",1,71,70,0.551181102362205,0.072370923866739,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",1,66,65,0.580357142857143,0.0825822565114153,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",1,16,17,0.278688524590164,0.0501883224472494,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",1,116,44,0.709677419354839,0.0536138059432825,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",1,21,10,0.476190476190476,0.0295785979316363,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",1,8,1,0.125,0,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",1,54,43,0.41747572815534,0.0107838638292424,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",1,63,63,1,0.069682929853454,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",1,20,19,0.76,0,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",1,30,11,0.785714285714286,0.136291612801609,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",1,19,0,0,0,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",1,42,22,0.594594594594595,0.0773328099512478,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",1,52,51,0.653846153846154,0.147741211852756,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",1,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",1,45,16,0.551724137931034,0.365835381730634,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",1,45,46,0.676470588235294,0.195112203589671,0,0
"Chake Chake","Matale","Chake Chake_Matale",1,42,22,0.564102564102564,0.174603250371439,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",1,18,9,0.5625,0.146334152692253,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",1,15,31,0.36046511627907,0.160052979507152,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",1,25,0,0,0,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",1,34,24,0.533333333333333,0.172157826696769,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",1,24,0,0,0.0323515914877272,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",1,25,9,0.473684210526316,0.173912897045917,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",1,5,0,0,0,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",1,54,19,0.351851851851852,0.00647031829754544,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",1,14,10,0.555555555555556,0.0305029291169999,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",1,15,5,0.3125,0.341446356281925,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",1,5,1,0.333333333333333,0,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",1,24,0,0,0.164690243414694,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",1,30,28,0.651162790697674,0,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",1,15,10,0.526315789473684,0.121945127243545,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",1,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",1,7,6,1,0,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",1,77,42,0.531645569620253,0.023755544268223,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",1,27,40,0.677966101694915,0.00938039440334958,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",1,44,15,0.625,0.0812967514956964,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",1,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",1,35,33,0.622641509433962,0.160610655393937,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",1,61,50,0.833333333333333,0.0765012743603742,0,0
"Mkoani","Muambe","Mkoani_Muambe",1,19,18,0.857142857142857,0.0538986251175364,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",1,20,5,0.277777777777778,0.069208141457609,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",1,27,35,1,0.30742178770743,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",1,84,40,0.714285714285714,0.00941087105226825,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",1,40,47,0.734375,0.0323980806717432,0,0
"Mkoani","Chambani","Mkoani_Chambani",1,174,15,0.116279069767442,0.0126150131631253,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",1,28,0,0,0.152431409054431,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",1,18,0,0,0.102891201111741,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",1,18,15,0.75,0.0318117723244029,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",1,22,13,0.65,0.0542808952608698,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",1,51,19,0.633333333333333,0.121945127243545,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",1,43,33,0.673469387755102,0.0325991924314426,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",1,14,11,0.6875,0.339704283035588,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",1,44,17,0.62962962962963,0.00477808120434125,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",1,78,22,0.5,0.0750431552267966,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",1,60,46,0.494623655913978,0.00647031829754544,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",1,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",1,3,0,0,0.121945127243545,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",1,26,5,0.25,0.0914588454326584,0,0
"Mkoani","Minazini","Mkoani_Minazini",1,31,26,0.787878787878788,0.153002548720748,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",1,32,12,0.705882352941177,0,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",1,29,25,0.694444444444444,0.166612192397948,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",1,47,8,0.205128205128205,0,0,0
"Wete","Kipangani","Wete_Kipangani",1,7,0,0,0.153880892935224,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",1,175,104,0.574585635359116,0.172346600087451,0,0
"Wete","Fundo","Wete_Fundo",1,68,30,0.46037296037296,0.00137929127673381,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",1,25,8,0.32,0.00552406156331892,0,0
"Wete","Kambini","Wete_Kambini",1,15,5,0.333333333333333,0.359055416848856,0,0
"Wete","Kojani","Wete_Kojani",1,34,0,0,0,0,0
"Wete","Ole","Wete_Ole",1,56,60,0.984375,0.360714170025916,0,0
"Wete","Kangagani","Wete_Kangagani",1,13,3,0.230769230769231,0.165717884699472,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",1,10,0,0,0,0,0
"Wete","Piki","Wete_Piki",1,66,31,0.427722772277228,0.182289930588477,0,0
"Wete","Kisiwani","Wete_Kisiwani",1,59,29,0.527272727272727,0.256862721284181,0,0
"Wete","Gando","Wete_Gando",1,42,20,0.526315789473684,0.226204912614779,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",1,81,51,0.6375,0.227113366079095,0,0
"Wete","Pandani","Wete_Pandani",1,47,44,0.933067375886525,0.372196636944438,0,0
"Wete","Shengejuu","Wete_Shengejuu",1,16,2,0.125,0.0137713184152973,0,0
"Wete","Bopwe","Wete_Bopwe",1,23,9,0.391304347826087,0.398083179549818,0,0
"Wete","Utaani","Wete_Utaani",1,19,14,0.736842105263158,0,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",1,117,82,0.728102586394262,0.185294100394516,0,0
"Wete","Selem","Wete_Selem",1,12,6,0.5,0.314173489742749,0,0
"Wete","Kinyikani","Wete_Kinyikani",1,158,49,0.294408402842138,0.120473419387306,0,0
"Wete","Chwale","Wete_Chwale",1,17,4,0.235294117647059,0.316813603101931,0,0
"Wete","Maziwani","Wete_Maziwani",1,14,9,0.5625,0.078113883674855,0,0
"Wete","Mpambani","Wete_Mpambani",1,21,0,0,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",1,16,10,0.625,0.168307226647901,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",1,13,8,0.615384615384615,0.193444415011031,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",1,45,27,0.6,0.394960958533741,0,0
"Wete","Junguni","Wete_Junguni",1,40,49,1,0.628694348785852,0,0
"Wete","Kiungoni","Wete_Kiungoni",1,26,17,0.62962962962963,0.435009447336114,0,0
"Wete","Pembeni","Wete_Pembeni",1,14,8,0.533333333333333,0,0,0
"Wete","Kizimbani","Wete_Kizimbani",1,18,18,1,0.119685138949619,0,0
"Wete","Limbani","Wete_Limbani",1,77,65,0.970673541733806,0.259747673720538,0,0
"Wete","Jadida","Wete_Jadida",1,33,40,1,0.381026878052032,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",1,47,25,0.480769230769231,0.0232679653499568,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",1,57,35,0.571207908557306,0.225572602017613,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",1,40,18,0.461538461538462,0.0788170427229195,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",1,28,9,0.310344827586207,0.403937343954963,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",1,46,19,0.463414634146341,0.149606423687023,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",1,34,29,0.880912162162162,0.308574851804279,0,0
"Micheweni","Finya","Micheweni_Finya",1,136,46,0.328571428571429,0.11484493112445,0,0
"Micheweni","Konde","Micheweni_Konde",1,80,42,0.5,0.0471260234614123,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",1,52,44,0.838896952104499,0.468862911126921,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",1,31,18,0.595334685598377,0.0998904687469401,0,0
"Micheweni","Makangale","Micheweni_Makangale",1,103,49,0.475728155339806,0.308508780496347,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",1,22,14,0.666666666666667,0.0540788425441304,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",1,26,11,0.478260869565217,0,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",1,15,2,0.125,0,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",1,30,0,0,0,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",1,25,24,0.974025974025974,0.470637074486939,0,0
"Micheweni","Chimba","Micheweni_Chimba",1,47,22,0.340073529411765,0.163422038638976,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",1,26,15,0.555555555555556,0.352150504986378,0,0
"Micheweni","Sizini","Micheweni_Sizini",1,36,16,0.421052631578947,0.149606423687023,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",1,41,20,0.350877192982456,0.157634085445839,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",1,25,10,0.5,0.0015942457614196,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",1,106,110,1,0.498010034292209,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",1,26,37,1,0.475478631235435,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",1,63,51,0.810987903225806,0.351823958054992,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",1,93,62,0.558558558558559,0.023164865603152,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",1,21,5,0.238095238095238,0,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",1,24,27,1,0,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",1,107,72,0.574169608109331,0.153146839096912,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",1,96,119,1,0.40213199133883,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",1,41,17,0.278688524590164,0.00774137166711822,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",1,91,55,0.785539488320356,0.199654428009007,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",1,21,10,0.476190476190476,0.0116911355837437,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",1,9,1,0.125,0.179527708424428,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",1,86,62,0.696887492861222,0.335118684162947,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",1,63,63,1,0.153880892935224,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",1,23,19,0.76,0.101199485523732,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",1,18,19,1,0.209564782928617,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",1,12,7,0.466666666666667,0.293390696100064,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",1,38,22,0.594594594594595,0.170770259232992,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",1,69,51,0.653846153846154,0.261432004269641,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",1,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",1,33,17,0.578039927404719,0.144598843360622,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",1,60,46,0.676470588235294,0.0578395373442487,0,0
"Chake Chake","Matale","Chake Chake_Matale",1,40,22,0.564102564102564,0.380949039827444,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",1,17,20,1,0.628694348785852,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",1,42,40,0.889876880984952,0.134720217596968,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",1,19,7,0.318181818181818,0.200039110977317,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",1,41,24,0.533333333333333,0.0656808689357663,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",1,27,10,0.4,0.232849758809575,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",1,21,34,1,0.628694348785852,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",1,5,0,0,0,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",1,54,19,0.351851851851852,0.00255743590894395,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",1,16,16,0.955555555555556,0.235760380794695,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",1,16,11,0.7125,0.235760380794695,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",1,3,3,1,0.419129565857235,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",1,21,4,0.166666666666667,0.628694348785852,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",1,39,28,0.651162790697674,0.313329176333093,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",1,18,10,0.526315789473684,0.549569428330266,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",1,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",1,6,6,1,0.249384446469196,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",1,92,64,0.729843767818451,0.262423807563933,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",1,40,48,0.997966101694915,0.213023426021389,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",1,31,31,1,0.239502609061277,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",1,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",1,44,33,0.622641509433962,0.251273722578811,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",1,60,50,0.833333333333333,0.344340030912427,0,0
"Mkoani","Muambe","Mkoani_Muambe",1,20,21,1,0.309737402427191,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",1,19,5,0.277777777777778,0.581897041761458,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",1,33,35,1,0.212169109956142,0,0
