Region_Cod,Region_Nam,District_C,District_N,Ward_Code,Ward_Name,Vil_Mtaa_C,Vil_Mtaa_N
14,Tabora,03,Uyui,101,Ibiri,02,Kilungu
14,Tabora,03,Uyui,101,Ibiri,03,Mwakashindye
14,Tabora,03,Uyui,101,Ibiri,04,Kagera
14,Tabora,03,Uyui,101,Ibiri,05,Isimu
14,Tabora,03,Uyui,101,Ibiri,06,Ibiri
14,Tabora,03,Uyui,101,Ibiri,07,Inonelwa
14,Tabora,03,Uyui,101,Ibiri,08,Mkalya
14,Tabora,03,Uyui,111,Bukumbi,01,Nyangahe
14,Tabora,03,Uyui,111,Bukumbi,02,Mbeya
14,Tabora,03,Uyui,111,Bukumbi,03,Gilimba
14,Tabora,03,Uyui,111,Bukumbi,04,Ishihimulwa
14,Tabora,03,Uyui,111,Bukumbi,05,Kigwanhona
14,Tabora,03,Uyui,121,Ikongolo,01,Izugawima
14,Tabora,03,Uyui,121,Ikongolo,02,Nzubuka
14,Tabora,03,Uyui,121,Ikongolo,03,Kiwembe
14,Tabora,03,Uyui,121,Ikongolo,04,Kanyenye
14,Tabora,03,Uyui,121,Ikongolo,05,Ikongolo
14,Tabora,03,Uyui,121,Ikongolo,06,Majengo
14,Tabora,03,Uyui,131,Upuge,01,Luguya
14,Tabora,03,Uyui,131,Upuge,02,Mhogwe
14,Tabora,03,Uyui,131,Upuge,03,Upuge
14,Tabora,03,Uyui,131,Upuge,04,Kasenga
14,Tabora,03,Uyui,131,Upuge,05,Uhuru Mbiti
14,Tabora,03,Uyui,131,Upuge,06,Kongo
14,Tabora,03,Uyui,141,Magiri,01,Magiri
14,Tabora,03,Uyui,141,Magiri,02,Imalampaka
14,Tabora,03,Uyui,141,Magiri,03,Kalemela
14,Tabora,03,Uyui,141,Magiri,04,Mayombo
14,Tabora,03,Uyui,151,Isikizya,01,Ilalwansimba
14,Tabora,03,Uyui,151,Isikizya,02,Ibushi
14,Tabora,03,Uyui,151,Isikizya,03,Isikizya
14,Tabora,03,Uyui,151,Isikizya,04,Igoko
14,Tabora,03,Uyui,161,Shitage,01,Mhulidede
14,Tabora,03,Uyui,161,Shitage,02,Shitage
14,Tabora,03,Uyui,161,Shitage,03,Nkutu
14,Tabora,03,Uyui,161,Shitage,04,Bukala
14,Tabora,03,Uyui,161,Shitage,05,Bukili
14,Tabora,03,Uyui,171,Loya,01,Maguliati
14,Tabora,03,Uyui,171,Loya,02,Loya
14,Tabora,03,Uyui,171,Loya,03,Migongwa
14,Tabora,03,Uyui,171,Loya,04,Lutona
14,Tabora,03,Uyui,181,Miswaki,01,Miswaki
14,Tabora,03,Uyui,181,Miswaki,02,Kalangale
14,Tabora,03,Uyui,181,Miswaki,03,Mdalaigwe
14,Tabora,03,Uyui,181,Miswaki,04,Igudi
14,Tabora,03,Uyui,191,Tura,01,Karangasi
14,Tabora,03,Uyui,191,Tura,02,Munyu
14,Tabora,03,Uyui,191,Tura,03,Tura
14,Tabora,03,Uyui,191,Tura,04,Mwamlela
14,Tabora,03,Uyui,191,Tura,05,Nkongwa
14,Tabora,03,Uyui,201,Nsololo,01,Tambukareli
14,Tabora,03,Uyui,201,Nsololo,02,Ntarasha
14,Tabora,03,Uyui,201,Nsololo,03,Kimungi
14,Tabora,03,Uyui,201,Nsololo,04,Nsololo
14,Tabora,03,Uyui,211,Kigwa,01,Kigwa B
14,Tabora,03,Uyui,211,Kigwa,02,Nzigala
14,Tabora,03,Uyui,211,Kigwa,03,Itundaukulu
14,Tabora,03,Uyui,211,Kigwa,04,Kinamagi
14,Tabora,03,Uyui,211,Kigwa,05,Mbuyuni
14,Tabora,03,Uyui,221,Miyenze,01,Miyenze
14,Tabora,03,Uyui,221,Miyenze,02,Songambele
14,Tabora,03,Uyui,221,Miyenze,03,Nyankombe
14,Tabora,03,Uyui,221,Miyenze,04,Idekamiso
14,Tabora,03,Uyui,231,Nsimbo,01,Nsimbo
14,Tabora,03,Uyui,231,Nsimbo,02,Kagera
14,Tabora,03,Uyui,231,Nsimbo,03,Mputi
14,Tabora,03,Uyui,231,Nsimbo,04,Hiyari Ya Moyo
14,Tabora,03,Uyui,241,Ibelamilundi,01,Mtakuja
14,Tabora,03,Uyui,241,Ibelamilundi,02,Isenegeja
14,Tabora,03,Uyui,241,Ibelamilundi,03,Ibelamilundi
14,Tabora,03,Uyui,241,Ibelamilundi,04,Itobela
14,Tabora,04,Urambo,011,Kapilula,01,Ulasa B
14,Tabora,04,Urambo,011,Kapilula,02,Kapilula
14,Tabora,04,Urambo,011,Kapilula,03,Ulasa A
14,Tabora,04,Urambo,023,Urambo,01,Urambo Kusini
14,Tabora,04,Urambo,023,Urambo,02,Urambo Magharibi
14,Tabora,04,Urambo,023,Urambo,03,Urambo Kati
14,Tabora,04,Urambo,023,Urambo,04,Urambo Mashariki
14,Tabora,04,Urambo,031,Vumilia,01,Nkokoto
14,Tabora,04,Urambo,031,Vumilia,02,Uhuru
14,Tabora,04,Urambo,031,Vumilia,03,Vumilia
14,Tabora,04,Urambo,031,Vumilia,04,Motomoto
14,Tabora,04,Urambo,031,Vumilia,05,Chekeleni
14,Tabora,04,Urambo,041,Muungano,01,Muungano
14,Tabora,04,Urambo,041,Muungano,02,Kalemela A
14,Tabora,04,Urambo,041,Muungano,03,Kalemela B
14,Tabora,04,Urambo,051,Songambele,01,Songambele
14,Tabora,04,Urambo,051,Songambele,02,Jionee Mwenyewe
14,Tabora,04,Urambo,051,Songambele,03,Mlangale
14,Tabora,04,Urambo,051,Songambele,04,Ukwangwa
14,Tabora,04,Urambo,061,Uyogo,01,Unzali
14,Tabora,04,Urambo,061,Uyogo,02,Kasela
14,Tabora,04,Urambo,061,Uyogo,02,Uyogo
14,Tabora,04,Urambo,061,Uyogo,03,Igembensabo
14,Tabora,04,Urambo,061,Uyogo,04,Milambo
14,Tabora,04,Urambo,061,Uyogo,05,Igunguli
14,Tabora,04,Urambo,071,Kiloleni,01,Kinhwa
14,Tabora,04,Urambo,071,Kiloleni,02,Kiloleni
14,Tabora,04,Urambo,071,Kiloleni,03,Kalembela
14,Tabora,04,Urambo,071,Kiloleni,04,Mwinyi
14,Tabora,04,Urambo,081,Ussoke,01,Itegamatwi
14,Tabora,04,Urambo,081,Ussoke,02,Usoke Mjini
14,Tabora,04,Urambo,081,Ussoke,03,Usongelani
14,Tabora,04,Urambo,091,Uyumbu,01,Ussoke
14,Tabora,04,Urambo,091,Uyumbu,01,Ussoke Mlimani
14,Tabora,04,Urambo,091,Uyumbu,02,Izimbili
14,Tabora,04,Urambo,091,Uyumbu,03,Tebela
14,Tabora,04,Urambo,091,Uyumbu,04,Nsogolo
14,Tabora,04,Urambo,091,Uyumbu,05,Yelayela
14,Tabora,04,Urambo,101,Ugalla,01,Issongwa
14,Tabora,04,Urambo,101,Ugalla,02,Ugalla
14,Tabora,04,Urambo,101,Ugalla,03,Izengabatogilwe
14,Tabora,04,Urambo,111,Usisya,01,Mabundulu
14,Tabora,04,Urambo,111,Usisya,02,Sipungu
14,Tabora,04,Urambo,111,Usisya,03,Usisya
14,Tabora,04,Urambo,111,Usisya,04,Katunguru
14,Tabora,04,Urambo,121,Utundu,01,Kitete
14,Tabora,04,Urambo,121,Utundu,02,Mpigwa
14,Tabora,04,Urambo,121,Utundu,03,Itundu
14,Tabora,04,Urambo,131,Kassi,01,Mapambano
14,Tabora,04,Urambo,131,Kassi,02,Kasisi
14,Tabora,04,Urambo,131,Kassi,03,Azimio
14,Tabora,04,Urambo,131,Kassi,04,Wema
14,Tabora,04,Urambo,141,Imalamakoye,01,Imalamakoye
14,Tabora,04,Urambo,151,Nsenda,01,Nsenda
14,Tabora,04,Urambo,151,Nsenda,02,Mtakuja
14,Tabora,04,Urambo,151,Nsenda,03,Utenge
14,Tabora,04,Urambo,151,Nsenda,04,Kangeme
14,Tabora,04,Urambo,151,Nsenda,05,Itebulanda
14,Tabora,04,Urambo,161,Ukondamoyo,01,Ukondamoyo
14,Tabora,04,Urambo,161,Ukondamoyo,02,Tumaini
14,Tabora,04,Urambo,161,Ukondamoyo,03,Ifuta
14,Tabora,04,Urambo,161,Ukondamoyo,04,Kamalendi
14,Tabora,05,Sikonge,011,Tutuo,01,Tutuo
14,Tabora,05,Sikonge,011,Tutuo,02,Mitowo
14,Tabora,05,Sikonge,011,Tutuo,03,Muungano
14,Tabora,05,Sikonge,011,Tutuo,04,Kidete
14,Tabora,05,Sikonge,021,Chabutwa,01,Chabutwa
14,Tabora,05,Sikonge,021,Chabutwa,02,Kikungu
14,Tabora,05,Sikonge,021,Chabutwa,03,Kipanga Mlimani
14,Tabora,05,Sikonge,021,Chabutwa,04,Kabanga
14,Tabora,05,Sikonge,021,Chabutwa,05,Mitwigu
14,Tabora,05,Sikonge,031,Kaloleli,01,Mtakuja
14,Tabora,05,Sikonge,031,Kaloleli,02,Kiloleli
14,Tabora,05,Sikonge,031,Kaloleli,03,Kanyamsenga
14,Tabora,05,Sikonge,041,Kipanga,01,Imalampaka
14,Tabora,05,Sikonge,041,Kipanga,02,Lembeli
14,Tabora,05,Sikonge,041,Kipanga,03,Ukondamoyo
14,Tabora,05,Sikonge,041,Kipanga,04,Mibono
14,Tabora,05,Sikonge,053,Sikonge,01,Sikonge
14,Tabora,05,Sikonge,053,Sikonge,02,Mkolye
14,Tabora,05,Sikonge,053,Sikonge,03,Igalula
14,Tabora,05,Sikonge,053,Sikonge,04,Mlogolo
14,Tabora,05,Sikonge,061,Igigwa,01,Igigwa
14,Tabora,05,Sikonge,061,Igigwa,02,Kisandalala
14,Tabora,05,Sikonge,061,Igigwa,03,Tumbili
14,Tabora,05,Sikonge,061,Igigwa,04,Lufwisi
14,Tabora,05,Sikonge,061,Igigwa,05,Nyahua
14,Tabora,05,Sikonge,061,Igigwa,06,Wankolongo
14,Tabora,05,Sikonge,061,Igigwa,07,Migumbu
14,Tabora,05,Sikonge,071,Kitunda,01,Kapumpa
14,Tabora,05,Sikonge,071,Kitunda,02,Mgambo
14,Tabora,05,Sikonge,071,Kitunda,03,Mwenge
14,Tabora,05,Sikonge,071,Kitunda,04,Mkola
14,Tabora,05,Sikonge,081,Kiloli,01,Mwitikio
14,Tabora,05,Sikonge,081,Kiloli,02,Majojoro
14,Tabora,05,Sikonge,091,Kipili,01,Zigimlole
14,Tabora,05,Sikonge,091,Kipili,02,Kiyombo
14,Tabora,05,Sikonge,091,Kipili,03,Kilumbi
14,Tabora,05,Sikonge,091,Kipili,04,Matagata
14,Tabora,05,Sikonge,101,Pangale,01,Usesula
14,Tabora,05,Sikonge,101,Pangale,02,Majengo
14,Tabora,05,Sikonge,101,Pangale,03,Pangale
14,Tabora,05,Sikonge,111,Ipole,01,Udongo
14,Tabora,05,Sikonge,111,Ipole,02,Makazi
14,Tabora,05,Sikonge,111,Ipole,03,Ipole
14,Tabora,05,Sikonge,111,Ipole,04,Ugunda
14,Tabora,05,Sikonge,121,Ngoywa,01,Mwamulu
14,Tabora,05,Sikonge,121,Ngoywa,02,Utimule
14,Tabora,05,Sikonge,121,Ngoywa,03,Msuva
14,Tabora,05,Sikonge,121,Ngoywa,04,Idekamiso
14,Tabora,05,Sikonge,131,Kisanga,01,Mwamayunga
14,Tabora,05,Sikonge,131,Kisanga,02,Utyatya
14,Tabora,05,Sikonge,131,Kisanga,03,Kisanga
14,Tabora,05,Sikonge,141,Misheni,01,Misheni
14,Tabora,05,Sikonge,141,Misheni,02,Isupilo
14,Tabora,05,Sikonge,141,Misheni,03,Usega
14,Tabora,05,Sikonge,151,Mole,01,Ibumba
14,Tabora,05,Sikonge,151,Mole,02,Mole Mlimani
14,Tabora,05,Sikonge,151,Mole,03,Mole
14,Tabora,05,Sikonge,151,Mole,04,Usanganya
14,Tabora,05,Sikonge,161,Mpombwe,01,Ibaya
14,Tabora,05,Sikonge,161,Mpombwe,02,Mpombwe
14,Tabora,05,Sikonge,171,Usunga,01,Urafiki
14,Tabora,05,Sikonge,171,Usunga,02,Isanjandugu
14,Tabora,05,Sikonge,171,Usunga,03,Usunga
14,Tabora,05,Sikonge,171,Usunga,04,Mwanamkata
14,Tabora,06,Tabora Urban,012,Kanyenye,01,T.T.C
14,Tabora,06,Tabora Urban,012,Kanyenye,02,Uhazili
14,Tabora,06,Tabora Urban,012,Kanyenye,03,Veta
14,Tabora,06,Tabora Urban,012,Kanyenye,04,Kanisani
14,Tabora,06,Tabora Urban,012,Kanyenye,05,Kakola
14,Tabora,06,Tabora Urban,012,Kanyenye,06,Kombo
14,Tabora,06,Tabora Urban,012,Kanyenye,07,Msikitini
14,Tabora,06,Tabora Urban,012,Kanyenye,08,Kazembe
14,Tabora,06,Tabora Urban,012,Kanyenye,09,Kahama
14,Tabora,06,Tabora Urban,012,Kanyenye,10,Mkunazini
14,Tabora,06,Tabora Urban,012,Kanyenye,11,Uhazili
14,Tabora,06,Tabora Urban,012,Kanyenye,12,Maua
14,Tabora,06,Tabora Urban,012,Kanyenye,13,Madrasa
14,Tabora,06,Tabora Urban,022,Gongoni,01,Nyaligwa
14,Tabora,06,Tabora Urban,022,Gongoni,02,Mahakama
14,Tabora,06,Tabora Urban,022,Gongoni,03,Milanzi
14,Tabora,06,Tabora Urban,022,Gongoni,04,Buheti
14,Tabora,06,Tabora Urban,022,Gongoni,05,Singo
14,Tabora,06,Tabora Urban,022,Gongoni,06,Ngoma Sakazi
14,Tabora,06,Tabora Urban,022,Gongoni,07,Maganga
14,Tabora,06,Tabora Urban,022,Gongoni,08,Zimzmoto
14,Tabora,06,Tabora Urban,022,Gongoni,09,Moshi
14,Tabora,06,Tabora Urban,022,Gongoni,10,Swedi
14,Tabora,06,Tabora Urban,022,Gongoni,11,Soko
14,Tabora,06,Tabora Urban,022,Gongoni,12,Mdoe
14,Tabora,06,Tabora Urban,032,Mbugani,01,Kheri
14,Tabora,06,Tabora Urban,032,Mbugani,02,Sukuma
14,Tabora,06,Tabora Urban,032,Mbugani,03,Minazi-Mikinda
14,Tabora,06,Tabora Urban,032,Mbugani,04,Lumaliza
14,Tabora,06,Tabora Urban,032,Mbugani,05,Kamna
14,Tabora,06,Tabora Urban,032,Mbugani,06,Mwanzaroad
14,Tabora,06,Tabora Urban,032,Mbugani,07,Shule
14,Tabora,06,Tabora Urban,032,Mbugani,08,Kazaroho
14,Tabora,06,Tabora Urban,032,Mbugani,09,Mihogoni
14,Tabora,06,Tabora Urban,032,Mbugani,10,Usule
14,Tabora,06,Tabora Urban,032,Mbugani,11,Kijiweni
14,Tabora,06,Tabora Urban,032,Mbugani,11,Mabatini
14,Tabora,06,Tabora Urban,042,Chemchem,01,Sikanda
14,Tabora,06,Tabora Urban,042,Chemchem,02,Bakari
14,Tabora,06,Tabora Urban,042,Chemchem,03,Dawa
14,Tabora,06,Tabora Urban,042,Chemchem,04,Sandawatu
14,Tabora,06,Tabora Urban,042,Chemchem,05,Waitume
14,Tabora,06,Tabora Urban,042,Chemchem,06,Juhudi
14,Tabora,06,Tabora Urban,042,Chemchem,07,Umoja
14,Tabora,06,Tabora Urban,042,Chemchem,08,Kalamata
14,Tabora,06,Tabora Urban,042,Chemchem,09,Mnubi
14,Tabora,06,Tabora Urban,042,Chemchem,10,Baruti
14,Tabora,06,Tabora Urban,042,Chemchem,11,Subira
14,Tabora,06,Tabora Urban,042,Chemchem,12,Matola
14,Tabora,06,Tabora Urban,042,Chemchem,13,Makungu
14,Tabora,06,Tabora Urban,042,Chemchem,14,Sokoni
14,Tabora,06,Tabora Urban,052,Tambukareli,01,Usagara
14,Tabora,06,Tabora Urban,052,Tambukareli,02,Rufita
14,Tabora,06,Tabora Urban,052,Tambukareli,03,Mabatini
14,Tabora,06,Tabora Urban,052,Tambukareli,03,Mihogoni
14,Tabora,06,Tabora Urban,052,Tambukareli,04,Mkonkole
14,Tabora,06,Tabora Urban,052,Tambukareli,05,Mwinyimlenda
14,Tabora,06,Tabora Urban,062,Kiloleni,01,Msikiti
14,Tabora,06,Tabora Urban,062,Kiloleni,02,Zahanati
14,Tabora,06,Tabora Urban,062,Kiloleni,03,Mrema
14,Tabora,06,Tabora Urban,062,Kiloleni,04,Ghana
14,Tabora,06,Tabora Urban,062,Kiloleni,05,Mtakuja
14,Tabora,06,Tabora Urban,062,Kiloleni,06,Bombamzinga
14,Tabora,06,Tabora Urban,062,Kiloleni,07,Mirambo
14,Tabora,06,Tabora Urban,062,Kiloleni,07,Shule
14,Tabora,06,Tabora Urban,062,Kiloleni,08,Magubiko
14,Tabora,06,Tabora Urban,062,Kiloleni,08,Shule
14,Tabora,06,Tabora Urban,062,Kiloleni,09,Magubiko
14,Tabora,06,Tabora Urban,062,Kiloleni,09,Makongoro
14,Tabora,06,Tabora Urban,062,Kiloleni,10,Makongoro
14,Tabora,06,Tabora Urban,062,Kiloleni,10,Mapambano
14,Tabora,06,Tabora Urban,062,Kiloleni,11,Mapambano
14,Tabora,06,Tabora Urban,062,Kiloleni,11,Mkombozi
14,Tabora,06,Tabora Urban,062,Kiloleni,12,Masegese
14,Tabora,06,Tabora Urban,062,Kiloleni,12,Mkombozi
14,Tabora,06,Tabora Urban,062,Kiloleni,13,Bahati
14,Tabora,06,Tabora Urban,062,Kiloleni,13,Masegese
14,Tabora,06,Tabora Urban,062,Kiloleni,14,Bahati
14,Tabora,06,Tabora Urban,072,Mtendeni,01,Kidatu
14,Tabora,06,Tabora Urban,072,Mtendeni,02,Mwanzo
14,Tabora,06,Tabora Urban,072,Mtendeni,03,Ikindwa
14,Tabora,06,Tabora Urban,072,Mtendeni,04,Makunga
14,Tabora,06,Tabora Urban,072,Mtendeni,05,Mkinga
14,Tabora,06,Tabora Urban,082,Isevya,01,Kazima
14,Tabora,06,Tabora Urban,082,Isevya,02,Bombamzinga
14,Tabora,06,Tabora Urban,082,Isevya,03,Kilimbika
14,Tabora,06,Tabora Urban,082,Isevya,04,Azimio
14,Tabora,06,Tabora Urban,082,Isevya,05,Kariakoo
14,Tabora,06,Tabora Urban,092,Ipuli,01,Nyerere
14,Tabora,06,Tabora Urban,092,Ipuli,02,Majengo
14,Tabora,06,Tabora Urban,092,Ipuli,03,Maili Tano
14,Tabora,06,Tabora Urban,092,Ipuli,04,Uledi
14,Tabora,06,Tabora Urban,092,Ipuli,05,Mpera
14,Tabora,06,Tabora Urban,102,Cheyo,01,Boma
14,Tabora,06,Tabora Urban,102,Cheyo,02,Mayeye
14,Tabora,06,Tabora Urban,102,Cheyo,03,Shalua
14,Tabora,06,Tabora Urban,102,Cheyo,04,Maselele
14,Tabora,06,Tabora Urban,102,Cheyo,05,Nyuki
14,Tabora,06,Tabora Urban,102,Cheyo,06,Ikulu
14,Tabora,06,Tabora Urban,112,Kitete,01,Old Nhc
14,Tabora,06,Tabora Urban,112,Kitete,02,New Nhc
14,Tabora,06,Tabora Urban,112,Kitete,03,Filta
14,Tabora,06,Tabora Urban,112,Kitete,04,Hospital
14,Tabora,06,Tabora Urban,112,Kitete,05,Community
14,Tabora,06,Tabora Urban,112,Kitete,06,Community
14,Tabora,06,Tabora Urban,112,Kitete,06,Shule
14,Tabora,06,Tabora Urban,112,Kitete,07,Kariakoo
14,Tabora,06,Tabora Urban,122,Ng`ambo,01,Tukutuku
14,Tabora,06,Tabora Urban,122,Ng`ambo,02,Mbirani
14,Tabora,06,Tabora Urban,122,Ng`ambo,03,Mkoani
14,Tabora,06,Tabora Urban,122,Ng`ambo,04,Kwihara
14,Tabora,06,Tabora Urban,122,Ng`ambo,05,Mgumia
14,Tabora,06,Tabora Urban,122,Ng`ambo,06,Msufini
14,Tabora,06,Tabora Urban,122,Ng`ambo,07,Mkunazini
14,Tabora,06,Tabora Urban,122,Ng`ambo,08,Kapaya
14,Tabora,06,Tabora Urban,122,Ng`ambo,09,Kalingonji
14,Tabora,06,Tabora Urban,122,Ng`ambo,10,Mpepo
14,Tabora,06,Tabora Urban,122,Ng`ambo,11,Mirambo
14,Tabora,06,Tabora Urban,122,Ng`ambo,12,Masempele
14,Tabora,06,Tabora Urban,122,Ng`ambo,13,Sokoni
14,Tabora,06,Tabora Urban,122,Ng`ambo,14,Kiyungi
14,Tabora,06,Tabora Urban,122,Ng`ambo,15,Kaze Hill
14,Tabora,06,Tabora Urban,122,Ng`ambo,16,Tabora Girls
14,Tabora,06,Tabora Urban,132,Malolo,01,Usenge
14,Tabora,06,Tabora Urban,132,Malolo,02,Mtakuja
14,Tabora,06,Tabora Urban,132,Malolo,03,Urban Quarters
14,Tabora,06,Tabora Urban,132,Malolo,04,Chang'ombe
14,Tabora,06,Tabora Urban,141,Kakola,01,Kakola
14,Tabora,06,Tabora Urban,141,Kakola,02,Magoweko
14,Tabora,06,Tabora Urban,151,Uyui,01,Kalumwa
14,Tabora,06,Tabora Urban,151,Uyui,02,Imalamihayo
14,Tabora,06,Tabora Urban,151,Uyui,03,Uyui
14,Tabora,06,Tabora Urban,161,Itonjanda,01,Itonjanda
14,Tabora,06,Tabora Urban,171,Ndevelwa,01,Inala
14,Tabora,06,Tabora Urban,171,Ndevelwa,02,Ndevelwa
14,Tabora,06,Tabora Urban,171,Ndevelwa,03,Itulu
14,Tabora,06,Tabora Urban,181,Itetemia,01,Itetemia
14,Tabora,06,Tabora Urban,191,Tumbi,01,Tumbi
14,Tabora,06,Tabora Urban,201,Kalunde,01,Kalunde
14,Tabora,06,Tabora Urban,201,Kalunde,02,Izimbili
14,Tabora,06,Tabora Urban,201,Kalunde,03,Ulamba
14,Tabora,06,Tabora Urban,211,Misha,01,Igambilo
14,Tabora,06,Tabora Urban,211,Misha,02,Misha
14,Tabora,06,Tabora Urban,211,Misha,03,Masagala
14,Tabora,06,Tabora Urban,211,Misha,04,Itaga
14,Tabora,06,Tabora Urban,221,Kabila,01,Kabila
14,Tabora,06,Tabora Urban,221,Kabila,02,Kabila
14,Tabora,06,Tabora Urban,221,Kabila,03,Umanda
14,Tabora,06,Tabora Urban,221,Kabila,04,Igosha
14,Tabora,06,Tabora Urban,231,Ikomwa,01,Mwibiti
14,Tabora,06,Tabora Urban,231,Ikomwa,02,Kapunze
14,Tabora,06,Tabora Urban,231,Ikomwa,03,Ikomwa
14,Tabora,06,Tabora Urban,231,Ikomwa,04,Igombe
14,Tabora,06,Tabora Urban,241,Ifucha,01,Kazima
14,Tabora,06,Tabora Urban,241,Ifucha,02,Ifucha
14,Tabora,06,Tabora Urban,251,Ntalikwa,01,Ntalikwa
14,Tabora,06,Tabora Urban,251,Ntalikwa,02,Lusangi
14,Tabora,07,Kaliua,011,Ukumbi Siganga,01,Ukumbi Kakoko
14,Tabora,07,Kaliua,011,Ukumbi Siganga,02,Usinga
14,Tabora,07,Kaliua,011,Ukumbi Siganga,03,Lumbe
14,Tabora,07,Kaliua,011,Ukumbi Siganga,04,Ukumbi Siganga
14,Tabora,07,Kaliua,021,Zugimlole,01,Kangeme
14,Tabora,07,Kaliua,021,Zugimlole,02,Zugimlole
14,Tabora,07,Kaliua,021,Zugimlole,03,Uyumbu
14,Tabora,07,Kaliua,021,Zugimlole,04,Usimba
14,Tabora,07,Kaliua,021,Zugimlole,05,Igombe
14,Tabora,07,Kaliua,031,Ushokola,01,Ushokola
14,Tabora,07,Kaliua,031,Ushokola,02,Isanjandugu
14,Tabora,07,Kaliua,031,Ushokola,03,Usindi
14,Tabora,07,Kaliua,031,Ushokola,04,Imalaupina
14,Tabora,07,Kaliua,031,Ushokola,05,Pozamoyo
14,Tabora,07,Kaliua,041,Ugunga,01,Tuombe Mungu
14,Tabora,07,Kaliua,041,Ugunga,02,Ugunga
14,Tabora,07,Kaliua,041,Ugunga,03,Limbula
14,Tabora,07,Kaliua,053,Kaliua,01,Kasungu
14,Tabora,07,Kaliua,053,Kaliua,02,Kaliua Mashariki
14,Tabora,07,Kaliua,053,Kaliua,03,Kaliua Magharibi
14,Tabora,07,Kaliua,053,Kaliua,04,Ulindwanoni
14,Tabora,07,Kaliua,061,Usinge,01,Usinge
14,Tabora,07,Kaliua,061,Usinge,02,Kombe
14,Tabora,07,Kaliua,061,Usinge,03,Luganjo
14,Tabora,07,Kaliua,061,Usinge,04,Shela
14,Tabora,07,Kaliua,061,Usinge,05,Maboha
14,Tabora,07,Kaliua,071,Igagala,01,Wachawaseme
14,Tabora,07,Kaliua,071,Igagala,02,Kazana Upate
14,Tabora,07,Kaliua,071,Igagala,03,Mtakuja
14,Tabora,07,Kaliua,071,Igagala,04,Mtakuja Mashariki
14,Tabora,07,Kaliua,081,Kamsekwa,01,Mpwaga
14,Tabora,07,Kaliua,081,Kamsekwa,02,Kamsekwa
14,Tabora,07,Kaliua,081,Kamsekwa,03,Imalampaka
14,Tabora,07,Kaliua,091,Kazaroho,01,Nsimbo
14,Tabora,07,Kaliua,091,Kazaroho,02,Kazaroho
14,Tabora,07,Kaliua,091,Kazaroho,03,Imalamihayo
14,Tabora,07,Kaliua,091,Kazaroho,04,Usimba
14,Tabora,07,Kaliua,091,Kazaroho,05,Ndorobo
14,Tabora,07,Kaliua,101,Igwisi,01,Igwisi
14,Tabora,07,Kaliua,101,Igwisi,02,Chemkeni
14,Tabora,07,Kaliua,101,Igwisi,03,Usangi
14,Tabora,07,Kaliua,101,Igwisi,04,Mpandamlowoka
14,Tabora,07,Kaliua,101,Igwisi,05,Mwaharaja
14,Tabora,07,Kaliua,111,Uyowa,01,Mwendakulima
14,Tabora,07,Kaliua,111,Uyowa,01,Songambele
14,Tabora,07,Kaliua,121,Silambo,01,Uhindi
14,Tabora,07,Kaliua,121,Silambo,02,Nsungwa
14,Tabora,07,Kaliua,121,Silambo,03,Usonga
14,Tabora,07,Kaliua,131,Kashishi,01,Busondi
14,Tabora,07,Kaliua,131,Kashishi,02,Kashishi
14,Tabora,07,Kaliua,131,Kashishi,03,Iyombo
14,Tabora,07,Kaliua,131,Kashishi,04,Kagera
14,Tabora,07,Kaliua,141,Sasu,01,Mkiligi
14,Tabora,07,Kaliua,141,Sasu,02,King'wangoko
14,Tabora,07,Kaliua,141,Sasu,03,Ilege
14,Tabora,07,Kaliua,141,Sasu,04,Sasu
14,Tabora,07,Kaliua,151,Seleli,01,Bulela
14,Tabora,07,Kaliua,151,Seleli,02,Nyasa
14,Tabora,07,Kaliua,151,Seleli,03,Seleli
14,Tabora,07,Kaliua,151,Seleli,04,Mwendakulima
14,Tabora,07,Kaliua,161,Ichemba,01,Mkingi
14,Tabora,07,Kaliua,161,Ichemba,02,Nhwande
14,Tabora,07,Kaliua,161,Ichemba,03,Ichemba
14,Tabora,07,Kaliua,161,Ichemba,04,Utantamke
14,Tabora,07,Kaliua,171,Mwongozo,01,Mwanduti
14,Tabora,07,Kaliua,171,Mwongozo,02,Ibambo
14,Tabora,07,Kaliua,171,Mwongozo,03,Mwongozo
14,Tabora,07,Kaliua,181,Kanoge,01,Ulanga
14,Tabora,07,Kaliua,181,Kanoge,02,Kanoge
14,Tabora,07,Kaliua,191,Kanindo,01,Usigala
14,Tabora,07,Kaliua,191,Kanindo,02,Mapigano
14,Tabora,07,Kaliua,191,Kanindo,03,Mbeta
14,Tabora,07,Kaliua,191,Kanindo,04,Kanindo
14,Tabora,07,Kaliua,201,Milambo,01,Ikonongo
14,Tabora,07,Kaliua,201,Milambo,02,Kaswa
14,Tabora,07,Kaliua,201,Milambo,03,Mkindo
14,Tabora,07,Kaliua,201,Milambo,04,Makonde
14,Tabora,07,Kaliua,211,Igombe Mkulu,01,Keza
14,Tabora,07,Kaliua,211,Igombe Mkulu,02,Imara
14,Tabora,07,Kaliua,211,Igombe Mkulu,03,Taba
15,Rukwa,01,Kalambo,011,Kasanga,01,Samazi
15,Rukwa,01,Kalambo,011,Kasanga,02,Kipanga
15,Rukwa,01,Kalambo,011,Kasanga,03,Kipwa
